t[s];CAN3.VCU_APPS_RAW.apps_1000[]
521.972900;0
521.982900;0
521.992900;0
522.002900;0
522.012900;0
522.022900;0
522.032900;0
522.042900;0
522.052900;0
522.062900;0
522.072900;0
522.082900;0
522.092900;0
522.102900;0
522.112900;0
522.122900;0
522.132900;0
522.142900;0
522.152900;0
522.162900;0
522.172900;0
522.182900;0
522.192900;0
522.202900;0
522.212900;0
522.222900;0
522.232900;0
522.242900;0
522.252900;0
522.262900;0
522.272900;0
522.282900;0
522.292900;0
522.302900;0
522.312900;0
522.322900;0
522.332900;0
522.342900;0
522.352900;0
522.362900;0
522.372900;0
522.382900;0
522.392900;0
522.402900;0
522.412900;0
522.422900;0
522.432900;0
522.442900;0
522.452900;0
522.462900;0
522.472900;0
522.482900;0
522.492900;0
522.502900;0
522.512900;0
522.522900;0
522.532900;0
522.542900;0
522.552900;0
522.562900;0
522.572900;0
522.582900;0
522.592900;0
522.602900;0
522.612900;0
522.622900;0
522.632900;0
522.642900;0
522.652900;0
522.662900;0
522.672900;0
522.682900;0
522.692900;0
522.702900;0
522.712900;0
522.722900;0
522.732900;0
522.742900;0
522.752900;0
522.762900;0
522.772900;0
522.782900;0
522.792900;0
522.802900;0
522.812900;0
522.822900;0
522.832900;0
522.842900;0
522.852900;0
522.862900;0
522.872900;0
522.882900;0
522.892900;0
522.902900;0
522.912900;0
522.922900;0
522.932900;0
522.942900;0
522.952900;0
522.962900;0
522.972900;26
522.992900;98
523.002900;141
523.012900;183
523.022900;225
523.032900;258
523.042900;297
523.052900;337
523.062900;373
523.072900;406
523.082900;432
523.092900;458
523.102900;477
523.112900;490
523.122900;509
523.132900;515
523.142900;524
523.152900;525
523.162900;526
523.172900;524
523.182900;519
523.192900;510
523.202900;508
523.212900;502
523.222900;501
523.232900;502
523.242900;504
523.252900;506
523.262900;516
523.272900;527
523.282900;541
523.292900;553
523.302900;569
523.312900;585
523.322900;594
523.332900;603
523.342900;614
523.352900;614
523.362900;614
523.372900;613
523.382900;610
523.392900;606
523.402900;608
523.422900;602
523.432900;601
523.442900;602
523.452900;602
523.462900;600
523.472900;601
523.482900;599
523.492900;602
523.502900;602
523.512900;598
523.522900;597
523.532900;597
523.542900;595
523.552900;598
523.562900;595
523.572900;593
523.582900;594
523.592900;595
523.602900;597
523.612900;593
523.622900;592
523.633000;594
523.643000;594
523.652900;597
523.662900;593
523.672900;594
523.682900;593
523.693000;595
523.702900;593
523.712900;594
523.722900;594
523.732900;595
523.742900;595
523.752900;597
523.762900;595
523.772900;595
523.782900;593
523.793000;594
523.802900;595
523.813000;595
523.823000;593
523.832900;593
523.842900;592
523.853000;595
523.863000;591
523.873000;592
523.882900;592
523.892900;595
523.902900;595
523.913000;597
523.922900;595
523.933000;593
523.943000;595
523.952900;595
523.962900;595
523.973000;598
523.982900;597
523.992900;595
524.003000;593
524.013000;590
524.022900;594
524.033000;593
524.043000;591
524.053000;591
524.063000;592
524.073000;589
524.082900;594
524.093000;593
524.103000;595
524.113000;592
524.123000;592
524.133000;593
524.143000;592
524.153000;595
524.163000;594
524.173000;590
524.183000;595
524.193000;598
524.203000;597
524.213000;595
524.223000;593
524.233000;594
524.243000;590
524.253000;590
524.263000;578
524.273000;592
524.283000;591
524.293000;589
524.303000;585
524.313000;586
524.323000;591
524.333000;588
524.343000;591
524.353000;586
524.363000;589
524.373000;588
524.383000;591
524.393000;588
524.403000;588
524.413000;586
524.423000;585
524.432900;582
524.443000;577
524.453000;568
524.463000;565
524.473000;535
524.483000;516
524.493000;494
524.503000;471
524.513000;456
524.523000;448
524.533000;446
524.542900;448
524.553000;447
524.563000;447
524.573000;441
524.583000;433
524.593000;429
524.603000;414
524.613000;408
524.623000;403
524.633000;403
524.643000;403
524.653000;403
524.663000;401
524.673000;398
524.683000;384
524.693000;366
524.703000;343
524.713000;311
524.723000;274
524.733000;239
524.743000;199
524.753000;163
524.763000;131
524.773000;103
524.783000;82
524.793000;71
524.803000;63
524.813000;62
524.823000;62
524.833000;61
524.843000;62
524.853000;64
524.863000;64
524.872900;63
524.883000;64
524.893000;62
524.903000;62
524.913000;62
524.923000;63
524.933000;64
524.943000;63
524.953000;61
524.963000;61
524.973000;57
524.983000;54
524.993000;51
525.003000;47
525.013000;44
525.023000;45
525.033000;45
525.043000;45
525.053000;45
525.063000;45
525.073000;44
525.083000;47
525.093000;46
525.103000;46
525.113000;46
525.123000;48
525.133000;49
525.143000;47
525.153000;47
525.163000;52
525.173000;54
525.183000;55
525.193000;55
525.203000;60
525.213000;63
525.223000;65
525.233000;68
525.243000;73
525.253000;78
525.263000;84
525.273000;90
525.283000;98
525.293000;108
525.303000;120
525.313000;131
525.323000;139
525.333000;144
525.343000;149
525.353000;153
525.363000;157
525.373000;164
525.383000;166
525.393000;171
525.403000;172
525.413000;170
525.423000;173
525.433000;173
525.443000;173
525.453000;173
525.463000;172
525.483000;173
525.493000;172
525.503000;180
525.513000;179
525.523000;178
525.533000;177
525.543000;179
525.553000;179
525.563000;186
525.573000;191
525.583000;202
525.593000;212
525.603000;223
525.613000;232
525.623000;254
525.633000;275
525.643000;290
525.653000;296
525.663000;298
525.673000;298
525.683000;300
525.693000;300
525.703000;299
525.713000;296
525.723000;298
525.733000;291
525.743000;294
525.753000;297
525.763000;296
525.773000;298
525.783000;295
525.793000;294
525.803000;284
525.813000;291
525.823000;290
525.843000;288
525.853000;290
525.863000;291
525.873000;291
525.883000;290
525.893000;292
525.903000;290
525.913000;291
525.923000;290
525.933000;303
525.943000;294
525.953000;291
525.963000;298
525.973000;289
525.983000;290
525.993000;287
526.003000;280
526.013000;271
526.023000;254
526.033000;228
526.043000;204
526.053000;186
526.073000;155
526.083000;154
526.093000;155
526.103000;157
526.113000;174
526.123000;164
526.143000;179
526.153000;192
526.163000;207
526.173000;224
526.183000;231
526.193000;236
526.203000;242
526.213000;250
526.223000;258
526.233000;266
526.243000;279
526.253000;290
526.263000;303
526.273000;316
526.283000;332
526.293000;345
526.303000;358
526.313000;375
526.323000;393
526.333000;407
526.343000;420
526.353000;435
526.363000;447
526.373000;452
526.383000;457
526.393000;457
526.403000;457
526.413000;462
526.423000;459
526.433000;460
526.443000;460
526.453000;456
526.463000;456
526.473000;452
526.483000;451
526.493000;450
526.503000;450
526.513000;451
526.523000;447
526.533000;440
526.543000;426
526.553000;406
526.563000;372
526.573000;323
526.583000;274
526.593000;225
526.603000;186
526.613000;155
526.623000;138
526.633000;136
526.643000;137
526.653000;138
526.663000;139
526.673000;138
526.683000;140
526.693000;138
526.703000;132
526.713000;123
526.723000;111
526.733000;93
526.743000;77
526.753000;52
526.763000;27
526.773000;12
526.783000;5
526.793000;6
526.803000;7
526.813000;7
526.823000;7
526.833000;11
526.843000;17
526.853000;10
526.863000;9
526.873000;7
526.883000;7
526.893000;11
526.903000;10
526.913000;9
526.923000;12
526.933000;15
526.943000;22
526.953000;34
526.963000;46
526.973000;65
526.983000;85
526.993000;105
527.003000;124
527.013000;148
527.023000;165
527.033000;182
527.043000;197
527.053000;208
527.063000;215
527.073000;213
527.083000;216
527.093000;212
527.103000;212
527.113000;211
527.123000;210
527.133000;213
527.143000;216
527.153000;219
527.163000;224
527.173000;233
527.183000;244
527.193000;252
527.203000;255
527.213000;264
527.223000;265
527.233000;266
527.243000;261
527.253000;259
527.263000;254
527.273000;249
527.283000;246
527.293000;240
527.303000;234
527.313000;228
527.323000;219
527.333000;213
527.343000;208
527.353000;205
527.363000;204
527.373000;205
527.383000;206
527.393000;205
527.403000;202
527.413000;189
527.433000;149
527.443000;129
527.453000;94
527.463000;68
527.473000;54
527.483000;54
527.493000;52
527.503000;57
527.513000;61
527.523000;65
527.533000;69
527.543000;72
527.553000;72
527.563000;68
527.573000;69
527.583000;64
527.593000;66
527.603000;64
527.613000;60
527.623000;59
527.633000;56
527.643000;56
527.653000;52
527.663000;52
527.673000;54
527.683000;42
527.693000;30
527.703000;24
527.713000;13
527.723000;10
527.733000;12
527.743000;4
527.753000;6
527.763000;6
527.773000;6
527.783000;4
527.793000;6
527.803000;5
527.813000;3
527.823000;1
527.833000;0
527.843000;0
527.853000;0
527.863000;0
527.873000;0
527.883000;0
527.893000;0
527.903000;0
527.913000;0
527.923000;0
527.933000;0
527.943000;0
527.953000;0
527.963000;0
527.973000;0
527.983000;0
527.993000;0
528.003000;0
528.013000;0
528.023000;0
528.033000;0
528.043000;0
528.053000;2
528.063000;7
528.073000;17
528.083000;29
528.093000;45
528.103000;59
528.113000;85
528.123000;112
528.133000;130
528.143000;156
528.153000;179
528.163000;195
528.173000;211
528.183000;231
528.193000;244
528.203000;254
528.213000;256
528.223000;256
528.233000;257
528.243000;253
528.253000;253
528.263000;250
528.273000;246
528.283000;250
528.293000;252
528.303000;254
528.313000;255
528.323000;255
528.333000;258
528.343000;258
528.353000;253
528.363000;254
528.373000;245
528.383000;246
528.393000;245
528.403000;244
528.413000;246
528.423000;247
528.433000;250
528.443000;252
528.453000;254
528.463000;265
528.473000;272
528.483000;284
528.493000;295
528.503000;298
528.513000;303
528.523000;308
528.533000;314
528.543000;320
528.553000;325
528.563000;331
528.573000;338
528.583000;346
528.593000;350
528.603000;370
528.613000;375
528.623000;373
528.633000;383
528.643000;392
528.653000;396
528.663000;393
528.673000;391
528.683000;387
528.693000;381
528.703000;380
528.713000;378
528.723000;379
528.733000;378
528.743000;372
528.753000;368
528.763000;365
528.773000;362
528.783000;356
528.793000;351
528.803000;343
528.813000;342
528.823000;345
528.833000;347
528.843000;350
528.853000;351
528.863000;350
528.873000;356
528.883000;357
528.893000;357
528.903000;359
528.913000;368
528.923000;376
528.933000;391
528.943000;403
528.953000;414
528.963000;420
528.973000;422
528.983000;420
528.993000;420
529.003000;418
529.013000;415
529.023000;414
529.033000;408
529.043000;408
529.053000;405
529.063000;400
529.073000;406
529.083000;389
529.093000;380
529.103000;370
529.113000;353
529.123000;340
529.133000;332
529.143000;333
529.153000;332
529.163000;332
529.173000;334
529.183000;336
529.193000;337
529.203000;333
529.213000;350
529.223000;341
529.233000;343
529.243000;351
529.253000;358
529.263000;358
529.273000;363
529.283000;361
529.293000;359
529.303000;363
529.313000;365
529.323000;367
529.333000;374
529.343000;380
529.353000;397
529.363000;407
529.373000;422
529.383000;430
529.393000;435
529.403000;434
529.413000;438
529.423000;440
529.433000;435
529.443000;438
529.453000;440
529.463000;460
529.473000;460
529.483000;474
529.493000;497
529.503000;517
529.513000;542
529.523000;563
529.533000;581
529.543000;599
529.553000;613
529.563000;623
529.573000;623
529.583000;623
529.593000;620
529.603000;615
529.613000;616
529.623000;615
529.633000;622
529.643000;623
529.653000;625
529.663000;626
529.673000;632
529.683000;634
529.693000;635
529.703000;627
529.713000;630
529.723000;613
529.733000;609
529.743000;606
529.753000;597
529.763000;588
529.773000;594
529.783000;583
529.793000;580
529.803000;572
529.813000;566
529.823000;561
529.833000;549
529.843000;540
529.853000;532
529.863000;529
529.873000;529
529.883000;524
529.893000;519
529.903000;513
529.913000;510
529.923000;508
529.933000;509
529.943000;513
529.953000;517
529.963000;523
529.973000;523
529.983000;519
529.993000;516
530.003000;517
530.013000;517
530.023000;522
530.033000;521
530.043000;525
530.053000;527
530.063000;538
530.073000;550
530.083000;565
530.093000;585
530.103000;614
530.113000;650
530.123000;694
530.133000;741
530.143000;782
530.153000;825
530.163000;862
530.173000;899
530.183000;917
530.193000;928
530.203000;928
530.213000;925
530.223000;926
530.233000;930
530.243000;933
530.253000;933
530.263000;942
530.273000;955
530.283000;964
530.293000;984
530.303000;999
530.313000;999
530.323000;999
530.333000;999
530.343000;999
530.353000;999
530.363000;999
530.373000;999
530.383000;999
530.393000;999
530.403000;999
530.413000;999
530.423000;999
530.433000;999
530.443000;999
530.453000;999
530.463000;999
530.473000;999
530.483000;999
530.493000;999
530.503000;999
530.513000;999
530.523000;999
530.533000;999
530.543000;999
530.553000;999
530.563000;999
530.573000;999
530.583000;999
530.593000;999
530.603000;999
530.613000;999
530.623000;999
530.633000;999
530.643000;999
530.653000;999
530.663000;999
530.673000;999
530.683000;999
530.693000;999
530.703000;999
530.713000;999
530.723000;999
530.733000;999
530.743000;999
530.753000;999
530.763000;999
530.773000;999
530.783000;999
530.793000;999
530.803000;999
530.813000;999
530.823000;999
530.833000;999
530.843000;999
530.853000;999
530.863000;999
530.873000;999
530.883000;999
530.893000;999
530.903000;999
530.913000;999
530.923000;999
530.933000;999
530.943000;999
530.953000;999
530.963000;999
530.973000;999
530.983000;999
530.993000;999
531.003000;999
531.013000;999
531.023000;972
531.033000;927
531.043000;867
531.053000;800
531.063000;717
531.073000;626
531.083000;533
531.093000;435
531.103000;339
531.113000;247
531.123000;154
531.133000;64
531.143000;0
531.153000;0
531.163000;0
531.173000;0
531.183000;0
531.193000;0
531.203000;0
531.213000;0
531.223000;0
531.233000;0
531.243000;0
531.253000;0
531.263000;0
531.273000;0
531.283000;0
531.293000;0
531.303000;0
531.313000;0
531.323000;0
531.333000;0
531.343000;0
531.353000;0
531.363000;0
531.373000;0
531.383000;0
531.393000;0
531.403000;0
531.413000;0
531.423000;0
531.433000;0
531.443000;0
531.453000;0
531.463000;0
531.473000;0
531.483000;0
531.493000;0
531.503000;0
531.513000;0
531.523000;0
531.533000;0
531.543000;0
531.553000;0
531.563000;0
531.573000;0
531.583000;0
531.593000;0
531.603000;0
531.613000;0
531.623000;0
531.633000;0
531.643000;0
531.653000;0
531.663000;0
531.673000;0
531.683000;0
531.693000;0
531.703000;0
531.713000;0
531.723000;0
531.733000;0
531.743000;0
531.753000;0
531.763000;0
531.773000;0
531.783000;0
531.793000;0
531.803000;0
531.813000;0
531.823000;0
531.833000;0
531.843000;0
531.853000;0
531.863000;0
531.873000;0
531.883000;0
531.893000;0
531.903000;0
531.913000;0
531.923000;0
531.933000;0
531.943000;0
531.953000;0
531.963000;0
531.973000;0
531.983000;0
531.993000;0
532.003000;0
532.013000;0
532.023000;0
532.033000;0
532.043000;0
532.053000;0
532.063000;0
532.073000;0
532.083000;0
532.093000;0
532.103000;0
532.113000;0
532.123000;0
532.133000;0
532.143000;0
532.153000;0
532.163000;0
532.173000;0
532.183000;0
532.193000;0
532.203000;0
532.213000;0
532.223000;0
532.233000;0
532.243000;0
532.253000;0
532.263000;0
532.273000;0
532.283000;0
532.293000;0
532.303000;0
532.313000;0
532.323000;0
532.333000;0
532.343000;0
532.353000;0
532.363000;0
532.373000;0
532.383000;0
532.393000;0
532.403000;0
532.413000;0
532.423000;0
532.433000;0
532.443000;0
532.453000;0
532.463000;0
532.473000;0
532.483000;0
532.493000;0
532.503000;0
532.513000;0
532.523000;9
532.533000;20
532.543000;29
532.553000;34
532.563000;35
532.573000;29
532.583000;13
532.593000;0
532.603000;0
532.613000;0
532.623000;0
532.633000;0
532.643000;0
532.653000;0
532.663000;0
532.673000;0
532.683000;0
532.693000;0
532.703000;0
532.713000;0
532.723000;0
532.733000;0
532.743000;0
532.753000;0
532.763000;0
532.773000;0
532.783000;0
532.793000;0
532.803000;0
532.813000;0
532.823000;0
532.833000;0
532.843000;0
532.853000;0
532.863000;0
532.873000;0
532.883000;0
532.893000;0
532.903000;0
532.913000;0
532.923000;0
532.933000;0
532.943000;0
532.953000;0
532.963000;0
532.973000;0
532.983000;0
532.993000;0
533.003000;0
533.013000;0
533.023000;0
533.033000;0
533.043000;0
533.053000;0
533.063000;0
533.073000;0
533.083000;0
533.093000;0
533.103000;0
533.113000;0
533.123000;0
533.133000;0
533.143000;0
533.153000;0
533.163000;0
533.173000;0
533.183000;0
533.193000;0
533.203000;0
533.213000;0
533.223000;0
533.233000;0
533.243000;0
533.253000;0
533.263000;0
533.273000;0
533.283000;0
533.293000;0
533.303100;0
533.313000;0
533.323000;0
533.333000;0
533.343100;0
533.353100;0
533.363100;0
533.373000;0
533.383100;0
533.393100;0
533.403100;0
533.413000;0
533.423100;0
533.433100;0
533.443100;0
533.453100;0
533.463000;0
533.473000;0
533.483100;0
533.493100;0
533.503000;0
533.513000;0
533.523100;0
533.533100;0
533.543100;0
533.553000;0
533.563100;0
533.573100;0
533.583100;0
533.593100;0
533.603100;0
533.613000;0
533.623100;0
533.633100;0
533.643100;0
533.653100;0
533.663100;0
533.673100;0
533.683100;0
533.693100;0
533.703100;0
533.713100;0
533.723100;0
533.733100;0
533.743100;0
533.753100;0
533.763100;0
533.773100;0
533.783100;0
533.793100;0
533.803100;0
533.813100;0
533.823100;0
533.833100;0
533.843100;0
533.853000;0
533.863100;0
533.873100;0
533.883100;0
533.893100;0
533.903100;0
533.913100;0
533.923100;0
533.933100;0
533.943100;0
533.953100;0
533.963100;0
533.973100;0
533.983100;0
533.993100;0
534.003100;0
534.013100;0
534.023100;0
534.033100;0
534.043100;0
534.053100;0
534.063100;0
534.073100;0
534.083100;0
534.093100;0
534.103100;0
534.113100;0
534.123100;0
534.133100;0
534.143100;0
534.153100;0
534.163100;0
534.173100;0
534.183100;0
534.193100;0
534.203100;5
534.213100;19
534.223100;37
534.233100;56
534.243100;76
534.253100;93
534.263100;108
534.273100;116
534.283100;115
534.293100;107
534.303100;85
534.313100;36
534.323100;0
534.333100;0
534.343100;0
534.353100;0
534.363100;0
534.373100;0
534.383100;0
534.393100;0
534.403100;0
534.413100;0
534.423100;0
534.433100;0
534.443100;0
534.453100;0
534.463100;0
534.473100;0
534.483100;0
534.493100;0
534.503100;0
534.513100;0
534.523100;0
534.533100;0
534.543100;0
534.553100;0
534.563100;0
534.573100;0
534.583100;0
534.593100;0
534.603100;0
534.613100;0
534.623100;0
534.633100;0
534.643100;0
534.653100;0
534.663100;0
534.673100;0
534.683100;0
534.693100;0
534.703100;0
534.713100;0
534.723100;0
534.733100;0
534.743100;0
534.753100;0
534.763100;0
534.773100;0
534.783100;0
534.793100;0
534.803100;0
534.813100;0
534.823100;0
534.833100;0
534.843100;0
534.853100;0
534.863100;0
534.873100;0
534.883100;0
534.893100;0
534.903100;0
534.913100;0
534.923100;0
534.933100;0
534.943100;0
534.953100;0
534.963100;0
534.973100;0
534.983100;0
534.993100;0
535.003100;0
535.013100;0
535.023100;0
535.033100;0
535.043100;0
535.053100;0
535.063100;0
535.073100;0
535.083100;0
535.093100;0
535.103100;0
535.113100;0
535.123100;0
535.133100;0
535.143100;0
535.153100;0
535.163100;0
535.173100;0
535.183100;0
535.193100;0
535.203100;0
535.213100;0
535.233100;0
535.243100;0
535.253100;0
535.263100;0
535.273100;0
535.283100;0
535.293100;0
535.303100;0
535.313100;0
535.323100;0
535.333100;0
535.343100;0
535.353100;0
535.363100;0
535.373100;0
535.383100;0
535.393100;0
535.403100;0
535.413100;0
535.423100;0
535.433100;0
535.443100;0
535.453100;0
535.463100;0
535.473100;0
535.483100;0
535.493100;0
535.503100;0
535.513100;0
535.523100;0
535.533100;0
535.543100;0
535.553100;0
535.563100;0
535.573100;0
535.583100;7
535.593100;28
535.603100;52
535.613100;78
535.623100;110
535.633100;139
535.643100;171
535.653100;200
535.663100;232
535.673100;267
535.683100;305
535.693100;339
535.703100;370
535.713100;409
535.723100;445
535.733100;471
535.743100;490
535.753100;506
535.763100;502
535.773100;508
535.783100;509
535.793100;507
535.803100;504
535.813100;505
535.823100;509
535.833100;518
535.843100;527
535.853100;534
535.863100;536
535.873100;538
535.883100;552
535.893100;549
535.903100;536
535.913100;535
535.923100;538
535.933100;539
535.943100;544
535.953100;555
535.963100;566
535.973100;580
535.983100;586
535.993100;594
536.003100;599
536.013100;609
536.023100;619
536.033100;627
536.043100;633
536.053100;640
536.063100;645
536.073100;651
536.083100;653
536.093100;661
536.103100;668
536.113100;674
536.123100;684
536.133100;706
536.143100;716
536.153100;720
536.163100;731
536.173100;737
536.183100;757
536.193100;743
536.203100;745
536.213100;745
536.223100;745
536.233100;744
536.243100;735
536.253100;728
536.263100;724
536.273100;718
536.283100;720
536.293100;720
536.303100;719
536.313100;717
536.323100;716
536.333100;710
536.343100;708
536.353100;708
536.363100;698
536.373100;684
536.383100;660
536.393100;615
536.403100;572
536.413100;533
536.423100;492
536.433100;467
536.443100;464
536.453100;446
536.473100;450
536.483100;451
536.493100;458
536.503100;460
536.513100;457
536.523100;445
536.533100;439
536.543100;430
536.553100;423
536.563100;415
536.573100;414
536.583100;407
536.593100;410
536.603100;400
536.613100;378
536.623100;359
536.633100;340
536.643100;313
536.653100;284
536.663100;257
536.673100;232
536.683100;219
536.693100;217
536.703100;224
536.713100;228
536.723100;234
536.733100;241
536.743100;252
536.753100;258
536.763100;263
536.773100;263
536.783100;261
536.793100;257
536.803100;253
536.813100;250
536.823100;247
536.833100;239
536.843100;214
536.853100;172
536.863100;114
536.873100;49
536.883100;0
536.893100;0
536.903100;0
536.913100;0
536.923100;0
536.933100;0
536.943100;0
536.953100;0
536.963100;0
536.973100;0
536.983100;0
536.993100;0
537.003100;0
537.013100;0
537.023100;0
537.033100;0
537.043100;0
537.053100;0
537.063100;0
537.073100;0
537.083100;0
537.093100;0
537.103100;0
537.113100;0
537.123100;0
537.133100;0
537.143100;0
537.153100;0
537.163100;0
537.173100;0
537.183100;0
537.193100;0
537.203100;0
537.213100;0
537.223100;0
537.233100;0
537.243100;0
537.253100;0
537.263100;0
537.273100;0
537.283100;0
537.293100;0
537.303100;0
537.313100;0
537.323100;0
537.333100;0
537.343100;0
537.353100;0
537.363100;0
537.373100;0
537.383100;0
537.393100;0
537.403100;0
537.413100;0
537.423100;0
537.433100;0
537.443100;0
537.453100;0
537.463100;0
537.473100;0
537.483100;0
537.493100;0
537.503100;0
537.513100;0
537.523100;0
537.533100;0
537.543100;0
537.553100;0
537.563100;0
537.573100;0
537.583100;0
537.593100;0
537.603100;0
537.613100;0
537.623100;0
537.633100;0
537.643100;0
537.653100;0
537.663100;0
537.673100;0
537.683100;0
537.693100;0
537.703100;0
537.713100;0
537.723100;0
537.733100;0
537.743100;0
537.753100;0
537.763100;0
537.773100;0
537.783100;0
537.793100;0
537.803100;0
537.813100;0
537.823100;0
537.833100;0
537.843100;0
537.853100;0
537.863100;0
537.873100;0
537.883100;0
537.893100;0
537.903100;0
537.913100;0
537.923100;0
537.933100;0
537.943100;0
537.953100;0
537.963100;0
537.973100;0
537.983100;0
537.993100;0
538.003100;0
538.013100;0
538.023100;0
538.033100;0
538.043100;11
538.053100;43
538.063100;71
538.073100;94
538.083100;105
538.093100;112
538.103100;118
538.113100;118
538.123100;107
538.133100;108
538.143100;106
538.153100;107
538.163100;110
538.173100;112
538.183100;112
538.193100;106
538.203100;97
538.213100;97
538.223100;94
538.233100;96
538.243100;89
538.253100;85
538.263100;72
538.273100;59
538.283100;38
538.293100;21
538.303100;6
538.313100;0
538.323100;0
538.333100;0
538.343100;0
538.353100;0
538.363100;0
538.373100;0
538.383100;0
538.393100;0
538.403100;0
538.413100;0
538.423100;0
538.433100;0
538.443100;0
538.453100;0
538.463100;0
538.473100;0
538.483100;0
538.493100;0
538.503100;0
538.513100;0
538.523100;0
538.533100;0
538.543100;0
538.553100;0
538.563100;0
538.573100;0
538.583100;0
538.593100;0
538.603100;0
538.613100;0
538.623100;0
538.633100;0
538.643100;0
538.653100;0
538.663100;0
538.673100;0
538.683100;0
538.693100;0
538.703100;0
538.713100;0
538.723100;0
538.733100;0
538.743100;0
538.753100;0
538.763100;0
538.773100;0
538.783100;0
538.793100;0
538.803100;0
538.813100;0
538.823100;0
538.833100;0
538.843100;0
538.853100;0
538.863100;0
538.873100;0
538.883100;0
538.893100;0
538.903100;0
538.913100;0
538.923100;0
538.933100;0
538.943100;0
538.953100;13
538.963100;49
538.973100;85
538.983100;113
538.993100;154
539.003100;195
539.013100;232
539.023100;267
539.033100;296
539.053100;322
539.063100;334
539.073100;323
539.083100;323
539.093100;322
539.103100;323
539.113100;334
539.123100;323
539.133100;333
539.143100;324
539.153100;329
539.163100;334
539.173100;341
539.183100;351
539.193100;362
539.203100;368
539.213100;376
539.223100;383
539.233100;390
539.243100;399
539.253100;407
539.263100;413
539.273100;420
539.283100;424
539.293100;433
539.303100;435
539.313100;426
539.323100;426
539.333100;421
539.343100;416
539.353100;412
539.363100;406
539.373100;403
539.383100;406
539.393100;404
539.403100;399
539.413100;415
539.423100;417
539.433100;427
539.443100;425
539.453100;442
539.463100;448
539.473100;448
539.483100;454
539.493100;459
539.503100;459
539.513100;456
539.523100;454
539.533100;452
539.543100;447
539.553100;448
539.563100;454
539.573100;451
539.583100;452
539.593100;438
539.603100;437
539.613100;427
539.623100;404
539.633100;366
539.643100;309
539.653100;241
539.663100;161
539.673100;78
539.683100;15
539.693100;0
539.703100;0
539.713100;0
539.723100;0
539.733100;0
539.743100;0
539.753100;0
539.763100;0
539.773100;0
539.783100;0
539.793100;0
539.803100;0
539.813100;0
539.823100;0
539.833100;0
539.843100;0
539.853100;0
539.863100;0
539.873100;0
539.883100;0
539.893100;0
539.903100;0
539.913100;0
539.923100;0
539.933100;0
539.943100;0
539.953100;0
539.963100;0
539.973100;0
539.983100;0
539.993100;0
540.003100;0
